Cohort,Dev_0,Dev_1,Dev_2,Dev_3,Dev_4,Dev_5,Dev_6,Dev_7,Dev_8,Dev_9,Dev_10,Dev_11,Dev_12,Dev_13,Dev_14,Dev_15,Dev_16,Dev_17,Dev_18,Dev_19,Dev_20,Dev_21,Dev_22,Dev_23,Dev_24,Dev_25,Dev_26,Dev_27,Dev_28,Dev_29,Dev_30,Dev_31,Dev_32,Dev_33,Dev_34,Dev_35,Dev_36,Dev_37,Dev_38,Dev_39,Dev_40,Dev_41,Dev_42,Dev_43,Dev_44,Dev_45,Dev_46,Dev_47,Dev_48,Dev_49,Dev_50,Dev_51,Dev_52,Dev_53,Dev_54,Dev_55,Dev_56,Dev_57,Dev_58,Dev_59,Dev_60,Dev_61,Dev_62,Dev_63,Dev_64
2012 Q3,129920840.88,215553583.99,285383815.75,330070613.65,363806998.32,386633159.59,404001712.12,414883863.33,423502050.11,429255929.57,433034448.62,435741553.35,437864100.89,439200842.62,440188470.95,440867627.78,441340187.26,441701663.43,441952872.57,442117849.65,442233314.97,442318823.89,442375023.75,442416554.88,442447948.95,442470108.12,442484078.06,442494578.44,442501629.31,442506535.68,442510274.97,442512882.51,442514767.87,442516028.51,442516855.16,442517475.03,442517948.12,442518236.16,442518438.94,442518604.0,442518705.85,442518784.23,442518835.46,442518875.08,442518902.06,442518921.75,442518934.52,442518944.3,442518950.81,442518955.58,442518958.98,442518961.15,442518962.68,442518963.79,442518964.61,,,,,,,,,,
2012 Q4,157436527.11,268867003.56,346134350.3,404281436.9,444188500.62,472749327.05,491692804.9,505922832.56,516173131.54,523378789.34,528120307.79,531417040.39,533845872.72,535740191.46,536978317.66,537835507.96,538451094.56,538886799.78,539176641.61,539385574.44,539536670.08,539652587.61,539732916.92,539789489.3,539830085.76,539854672.58,539873943.59,539886643.88,539896268.23,539903192.89,539908107.69,539911359.92,539913744.39,539915473.79,539916651.78,539917411.16,539917947.65,539918373.53,539918636.81,539918819.95,539918956.73,539919052.32,539919118.28,539919170.44,539919203.82,539919229.39,539919247.2,539919260.06,539919268.91,539919274.44,539919278.73,539919281.59,539919283.66,539919285.12,,,,,,,,,,,
2013 Q1,158913327.43,269599875.81,348827100.8,408976053.35,451109618.44,477880854.27,498911041.05,513982048.11,524270805.75,531627455.69,536371545.22,540092156.28,542473372.52,544184374.17,545498566.95,546353674.98,546920644.42,547333855.32,547629910.75,547833027.46,547971045.83,548078667.37,548155608.75,548206254.49,548241807.0,548266685.09,548284237.84,548296778.82,548305664.85,548312072.95,548316255.12,548319673.07,548321929.82,548323506.43,548324638.98,548325463.79,548326019.78,548326417.32,548326683.91,548326864.2,548326993.55,548327092.5,548327157.81,548327201.88,548327237.8,548327261.36,548327278.06,548327290.53,548327298.64,548327304.27,548327308.37,548327311.06,548327313.02,,,,,,,,,,,,
2013 Q2,145443095.98,253328151.53,327769782.22,379233971.58,412637981.39,438825386.9,457597991.9,469261504.49,478177075.48,484400543.99,488548012.24,491632922.71,493879277.86,495383877.84,496437272.76,497184247.64,497731039.15,498131251.42,498377410.12,498580352.36,498703933.66,498795318.14,498866378.07,498910010.57,498944256.35,498968438.75,498984158.37,498995940.08,499004056.04,499009501.7,499013784.54,499016727.56,499018788.86,499020220.33,499021242.78,499021960.94,499022464.43,499022837.67,499023082.83,499023242.12,499023364.75,499023451.93,499023512.37,499023553.17,499023583.86,499023603.94,499023618.98,499023629.33,499023636.71,499023641.6,499023645.51,499023647.92,,,,,,,,,,,,,
2013 Q3,162826178.79,280306346.43,362651549.09,417452772.23,455741776.15,484674894.42,502333731.63,515805009.02,525127837.94,531498367.83,535983077.04,539109825.32,541485713.24,543235406.03,544416185.67,545255987.61,545838147.83,546211273.08,546493584.04,546695437.01,546829645.08,546930134.02,547005523.54,547051315.38,547083617.61,547109198.87,547126252.66,547138776.56,547147467.78,547153580.36,547158102.51,547160887.59,547162907.49,547164364.35,547165402.45,547166163.74,547166722.06,547167117.23,547167384.25,547167553.77,547167677.39,547167774.02,547167840.95,547167883.95,547167917.85,547167939.31,547167954.93,547167965.7,547167973.55,547167979.1,547167982.82,,,,,,,,,,,,,,
2013 Q4,168867405.15,293637548.55,378684032.04,436331695.99,477170659.24,506471787.57,528019797.72,541834230.61,552623088.04,559736314.54,564693589.54,568245065.42,570845703.7,572708813.67,573908730.26,574808389.87,575469741.23,575938452.18,576260545.58,576489285.57,576638719.83,576745406.18,576816983.8,576868078.55,576907766.55,576936285.51,576954955.65,576967898.09,576977572.73,576984503.21,576989138.64,576992355.95,576994713.21,576996409.77,576997517.59,576998276.04,576998814.0,576999183.92,576999479.86,576999677.56,576999807.45,576999912.18,576999984.85,577000035.73,577000071.34,577000095.51,577000111.46,577000123.15,577000131.84,577000137.67,,,,,,,,,,,,,,,
2014 Q1,182109989.27,300843864.12,393355716.49,454660572.42,496043182.66,524422923.24,546205914.75,561234924.34,571617404.16,579223107.18,584834194.03,588341339.93,590813595.53,592732099.76,594047745.72,594887342.52,595519072.77,595975006.37,596305406.37,596526225.42,596690058.77,596799720.7,596876782.47,596928354.53,596966597.52,596991909.85,597009697.95,597022659.95,597032272.11,597038575.91,597043363.88,597046948.42,597049174.36,597050866.32,597052126.9,597052941.97,597053491.13,597053910.89,597054219.36,597054411.53,597054554.0,597054660.83,597054737.77,597054789.38,597054825.8,597054851.52,597054869.26,597054881.59,597054889.96,,,,,,,,,,,,,,,,
2014 Q2,145830060.94,251299223.41,332362438.32,383215420.61,420195823.72,445876831.01,466151898.24,478924277.45,487964248.97,494530644.38,499501248.6,502858902.5,505306727.59,506829743.16,507929008.17,508693180.08,509291957.41,509697287.77,509966951.26,510176720.09,510322664.57,510423044.89,510495576.37,510546776.78,510582562.74,510606286.17,510624148.81,510635906.24,510644936.89,510651233.51,510655290.85,510658335.36,510660486.78,510662033.53,510663158.75,510663944.99,510664430.83,510664803.46,510665046.95,510665231.51,510665367.4,510665456.33,510665519.4,510665566.47,510665600.1,510665622.74,510665637.45,510665648.97,,,,,,,,,,,,,,,,,
2014 Q3,169040898.72,286932681.11,359904981.36,413192254.93,450353960.38,478503751.99,498357588.45,511594540.94,521469111.25,527887825.05,532497770.13,535777851.21,538036740.05,539761374.22,541016757.28,541877504.3,542421774.42,542821597.75,543092192.94,543304900.27,543442050.44,543541468.54,543611273.52,543665190.03,543703459.89,543728967.95,543745776.37,543759212.76,543768678.41,543775232.28,543779599.61,543782669.48,543784690.34,543786129.74,543787124.03,543787900.02,543788399.51,543788791.7,543789063.31,543789235.4,543789358.6,543789455.75,543789523.75,543789568.23,543789602.34,543789623.91,543789639.25,,,,,,,,,,,,,,,,,,
2014 Q4,152608413.8,253531540.05,327342775.45,381126719.54,416337196.5,444056402.01,464094988.84,477202499.18,485865457.96,491909151.78,496189245.66,499286353.54,501732972.52,503365287.2,504535385.66,505338124.4,505915623.9,506286393.0,506571554.0,506766356.99,506906865.93,507011939.59,507080613.97,507127764.59,507163178.27,507185459.62,507203629.22,507215826.29,507224584.54,507230350.87,507234680.13,507237796.66,507239879.52,507241292.97,507242304.18,507243076.93,507243576.9,507243915.53,507244182.38,507244358.85,507244476.04,507244563.15,507244627.77,507244670.96,507244701.23,507244723.74,,,,,,,,,,,,,,,,,,,
2015 Q1,175369467.58,290889580.0,372698525.89,434170162.32,473143758.63,504030714.59,523175078.43,536413989.87,545818268.19,553097482.63,558127208.61,561834924.58,564325665.74,565976492.39,567172538.15,568083266.11,568732308.67,569157983.35,569442532.43,569668311.7,569831361.89,569939050.27,570008266.12,570058573.26,570098150.25,570125524.62,570144623.3,570156709.72,570166555.55,570173342.61,570177551.36,570180922.32,570183122.57,570184708.04,570185844.34,570186690.35,570187244.72,570187643.0,570187928.71,570188124.46,570188270.31,570188372.46,570188439.8,570188488.63,570188523.85,,,,,,,,,,,,,,,,,,,,
2015 Q2,169388180.71,302810512.77,393586398.22,455470245.1,501330314.32,531878361.47,552192469.74,566253442.45,576359670.81,583558375.76,588695100.75,592663084.3,595284431.59,597025803.66,598344736.12,599235726.13,599929409.83,600402513.98,600708731.1,600949109.73,601104307.17,601213677.96,601291767.77,601350009.18,601391346.56,601421024.72,601440586.42,601455078.15,601464172.96,601471441.34,601476229.68,601479638.26,601481849.2,601483460.01,601484619.65,601485473.83,601486033.79,601486459.25,601486769.12,601486989.12,601487127.91,601487232.45,601487299.89,601487353.48,,,,,,,,,,,,,,,,,,,,,
2015 Q3,144920853.07,250036013.51,330291892.68,382141462.78,417314548.23,445485321.89,465423406.76,478064225.05,486805686.08,493208108.44,497709420.66,500869048.69,502997071.63,504592887.18,505657138.09,506473903.13,507048123.81,507462435.33,507722758.22,507932656.95,508076131.82,508171689.56,508243489.5,508296099.66,508332294.27,508358196.64,508375303.6,508387945.14,508396079.48,508402468.45,508406730.22,508409579.62,508411649.83,508413206.53,508414280.36,508414989.4,508415505.7,508415866.81,508416113.64,508416308.07,508416430.04,508416519.78,508416584.21,,,,,,,,,,,,,,,,,,,,,,
2015 Q4,184210045.19,299850642.06,381435092.73,440318056.25,486908776.33,518458385.02,538364182.94,553921785.75,564477871.39,571664869.71,576570903.67,580393278.31,583060754.69,584789894.08,586085182.26,587058996.62,587713725.95,588175592.96,588521261.72,588753384.91,588908470.82,589013228.12,589095242.67,589152368.6,589193410.86,589220329.51,589239561.09,589252787.99,589262868.17,589269225.58,589274419.66,589277701.86,589280058.38,589281650.97,589282750.69,589283581.79,589284195.4,589284582.74,589284897.63,589285110.71,589285266.98,589285368.45,,,,,,,,,,,,,,,,,,,,,,,
2016 Q1,163853486.34,278668331.26,358045687.15,413338071.42,451809832.22,479577410.05,498128375.43,512745566.19,522449778.17,529694312.37,534493007.25,537741374.32,540119589.23,541711786.62,542832306.57,543610376.98,544190053.28,544617693.68,544931826.42,545133709.48,545282891.31,545378158.43,545449220.16,545496970.88,545530228.54,545553918.38,545570464.77,545582418.21,545590821.82,545597513.61,545601589.25,545604428.51,545606542.31,545608036.14,545609120.08,545609837.04,545610351.8,545610701.23,545610956.29,545611150.13,545611278.14,,,,,,,,,,,,,,,,,,,,,,,,
2016 Q2,189264156.29,319474223.19,411748500.53,474368652.82,522195123.79,552378260.96,574097966.3,589675900.49,601196041.82,609515432.88,615489611.57,619707959.48,622512102.63,624393084.37,625696545.64,626652038.73,627323937.99,627778163.43,628104643.57,628344866.58,628516217.91,628627179.96,628706516.3,628766234.26,628810401.41,628839909.84,628859174.13,628874653.42,628885418.15,628892934.87,628898310.91,628902148.51,628904624.49,628906407.25,628907741.67,628908614.06,628909188.32,628909641.3,628909951.6,628910168.37,,,,,,,,,,,,,,,,,,,,,,,,,
2016 Q3,170803507.27,291602982.16,370790197.78,430902475.67,472096814.86,502851894.7,523728790.14,539774071.13,549957452.38,557509515.61,563071498.09,566873419.06,569597207.21,571300816.47,572636255.57,573512797.11,574192442.28,574622324.23,574946081.88,575159017.6,575309384.73,575419741.23,575494198.57,575553654.53,575589561.05,575615760.85,575634093.76,575648756.09,575658776.3,575665416.68,575670302.79,575673649.75,575675927.64,575677514.81,575678624.63,575679499.01,575680079.58,575680521.23,575680825.85,,,,,,,,,,,,,,,,,,,,,,,,,,
2016 Q4,179658906.79,300175772.67,381463212.21,444944298.84,483927435.18,511982456.86,534375283.31,549432457.04,559158408.6,566398152.89,571607769.22,575384576.22,577757147.28,579525412.84,580807494.66,581754099.27,582432838.73,582872658.15,583193766.22,583417646.21,583582650.17,583700684.97,583782625.92,583833225.17,583869514.6,583895552.31,583915531.14,583929753.21,583939506.8,583946418.23,583951133.34,583954485.69,583956924.22,583958601.36,583959726.4,583960503.65,583961103.03,583961479.91,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017 Q1,169020486.58,275700254.53,351471749.03,408925972.85,446422265.84,475509725.56,493624578.61,507664616.09,517994221.31,524369395.81,529020427.03,532165342.83,534493407.26,536113234.09,537246746.77,538024407.3,538648411.55,539070500.87,539355183.91,539556403.85,539693406.85,539796207.63,539872747.29,539925196.5,539959207.86,539985919.9,540003319.63,540015226.19,540024811.73,540030851.91,540035261.58,540038240.76,540040417.75,540041898.07,540043034.26,540043805.21,540044388.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017 Q2,165761532.96,273684390.2,355557307.42,412799381.14,452546326.53,483120642.71,502789858.59,517710902.55,527661544.83,535037166.67,540193028.45,543876705.63,546357447.34,548157421.62,549366513.09,550305412.36,550896873.51,551344857.26,551658477.53,551864610.44,552021338.1,552136320.66,552215224.27,552270331.13,552308094.8,552332968.48,552350579.35,552363613.27,552373241.78,552379903.85,552384774.51,552387857.9,552390018.85,552391600.97,552392709.15,552393564.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017 Q3,164265291.75,292557977.83,377536208.19,434231206.56,476736731.87,507294485.54,528775115.85,542896345.22,553269301.82,560816453.2,566169118.95,569654606.49,572044041.95,573983646.41,575257264.77,576106025.49,576779850.02,577233469.59,577570423.09,577795860.46,577948726.9,578053216.3,578128390.91,578179873.44,578220876.85,578249271.78,578268014.39,578282323.91,578291473.54,578298088.3,578302809.18,578306402.46,578308707.29,578310255.32,578311394.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017 Q4,186290080.92,318053605.18,408803223.9,474462878.4,522127508.71,553695808.09,575700492.45,592231698.47,602778614.5,610330238.96,615514590.6,619510297.17,622140086.41,624082352.5,625436239.25,626470313.06,627197905.77,627660720.89,627983712.53,628218304.0,628373095.64,628483613.09,628564520.74,628624139.23,628664384.98,628694454.41,628714292.76,628728057.31,628738838.28,628745704.98,628751036.02,628754666.8,628757194.23,628759095.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018 Q1,166304771.82,278543620.37,359430753.86,416455993.37,457812038.66,487628336.69,506481961.28,519955670.16,529641618.79,536497246.92,541196715.47,544842976.28,547156897.33,548939322.88,550170800.57,551076036.54,551666842.73,552106734.72,552419660.6,552635336.38,552783296.53,552891118.56,552970248.11,553024619.38,553060140.01,553085354.0,553102980.78,553116591.11,553125284.22,553131815.39,553136498.15,553139686.77,553141882.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018 Q2,186244268.33,314671600.42,406157929.84,474599463.35,522181443.02,555718416.42,579697191.18,596944431.87,609329133.15,617552789.33,623435534.87,627289342.66,630004519.13,631957572.15,633288409.1,634238389.0,634917065.73,635419627.34,635787447.32,636030689.29,636214479.54,636332269.91,636415577.57,636479944.76,636524865.21,636555276.7,636576287.34,636590491.17,636600414.04,636608124.41,636613248.68,636616743.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018 Q3,168976802.73,296315385.74,382148165.02,440788157.53,479376066.94,506666872.09,526401847.64,541913542.1,551635500.96,558596794.58,563980839.17,567426033.65,569811064.27,571614588.02,572785885.37,573646340.27,574273822.89,574699290.24,575002465.33,575238571.1,575384327.04,575487473.9,575558652.64,575615143.11,575651944.88,575678107.03,575697184.43,575711208.62,575720289.96,575727251.56,575731756.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018 Q4,174691324.63,301069390.03,378486575.01,435420276.62,477168389.63,505006645.14,524906255.91,539342120.99,548824994.82,556413799.21,561336656.46,565100671.28,567777032.17,569434154.12,570596867.42,571490469.23,572160077.92,572591618.31,572893315.76,573104717.08,573266068.62,573366157.03,573442231.32,573494817.4,573529877.12,573556610.19,573575682.45,573589263.03,573598487.72,573605093.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019 Q1,157528464.67,282783182.98,364723379.08,426747056.4,466938174.11,494093106.0,513150958.29,527369579.29,536985868.59,544586143.57,549778886.45,553095697.8,555445392.15,557135664.11,558375937.0,559293574.54,559884751.93,560344177.8,560645981.74,560864114.68,561012574.7,561125765.82,561206572.32,561262695.21,561300554.78,561327883.54,561347898.78,561360173.52,561369110.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019 Q2,189430272.7,329642312.99,415274171.83,482159900.66,528611273.25,559045747.8,580734637.49,596258244.16,608225806.64,615607603.72,620769066.19,624758708.24,627455765.95,629326081.57,630760302.71,631779317.66,632411501.39,632876666.14,633228884.65,633483370.71,633655645.23,633775996.09,633863792.22,633919286.0,633963765.34,633994531.29,634016768.03,634031632.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019 Q3,193285900.78,328547600.29,423802033.14,487600097.27,532066252.41,563636158.4,585494404.05,601800498.14,612334912.28,620020397.86,625847433.68,629649268.58,632388884.76,634219868.49,635584890.68,636615108.09,637328587.5,637796145.5,638129384.12,638379536.41,638537747.32,638661756.22,638741851.27,638800795.08,638842576.93,638873683.0,638894665.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019 Q4,170014430.81,304214914.43,394583568.77,453638270.42,499691782.6,530975002.92,551508920.63,566831281.66,578536835.25,586618099.58,591866869.38,595573872.32,598087338.53,600006815.23,601439019.28,602375932.66,603004078.11,603463819.59,603779740.35,604017173.11,604180762.51,604305105.22,604393244.98,604454307.93,604497326.38,604526569.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020 Q1,204213666.05,341130106.15,443697542.9,509147622.27,560011036.16,594013656.14,620324802.0,636770866.91,649313983.5,658452049.62,664524350.77,668548055.5,671732039.26,673817308.33,675366335.07,676386666.68,677121396.72,677604173.14,677997886.57,678257005.52,678451990.48,678582351.0,678672358.69,678738677.99,678784806.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020 Q2,184963370.05,328138151.11,428495803.02,493112873.32,539594637.55,571982146.8,597133740.74,613980107.43,625820827.89,634443877.96,640138706.23,644427798.67,647265391.71,649241611.02,650606329.69,651600480.68,652381207.98,652908457.36,653276148.34,653519451.15,653696849.87,653817841.92,653900827.58,653966956.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020 Q3,181033600.99,294474417.88,373459764.29,429211560.82,470873120.55,498531687.08,519676435.11,533521289.95,544765192.1,552414564.92,557908791.13,561641530.05,564127371.76,565989772.76,567357587.42,568315971.22,568963593.03,569422801.06,569760184.62,569965407.93,570127922.13,570231701.0,570303719.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020 Q4,202994515.68,349407346.79,455581088.18,527267867.82,579239773.39,612346429.48,637184470.03,655455159.74,668477569.22,677484988.94,683912451.36,688535798.49,691552383.89,693730011.47,695298804.7,696412823.96,697188695.15,697745204.43,698110817.3,698389355.87,698571374.63,698697165.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021 Q1,184919477.9,310164169.81,404113397.22,468823257.47,515393958.84,546929118.61,572038092.99,587781385.85,599485809.6,607305244.7,613176796.82,617111349.89,619791067.81,621731191.49,623070348.37,624015756.76,624697168.38,625228704.34,625564236.95,625793770.43,625967520.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021 Q2,201849034.7,343927068.65,443509077.23,511942912.46,556378077.27,589794954.25,613589360.85,631081699.44,641807698.29,650090828.92,656164402.81,660558549.26,663313769.55,665252257.84,666754259.73,667702085.99,668383197.39,668871482.68,669220485.05,669465411.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
