Cohort,Dev_0,Dev_1,Dev_2,Dev_3,Dev_4,Dev_5,Dev_6,Dev_7,Dev_8,Dev_9,Dev_10,Dev_11,Dev_12,Dev_13,Dev_14,Dev_15,Dev_16,Dev_17,Dev_18,Dev_19,Dev_20,Dev_21,Dev_22,Dev_23,Dev_24,Dev_25,Dev_26,Dev_27,Dev_28,Dev_29,Dev_30,Dev_31,Dev_32,Dev_33,Dev_34,Dev_35,Dev_36,Dev_37,Dev_38,Dev_39,Dev_40,Dev_41,Dev_42,Dev_43,Dev_44,Dev_45,Dev_46,Dev_47,Dev_48,Dev_49,Dev_50,Dev_51,Dev_52,Dev_53,Dev_54,Dev_55,Dev_56,Dev_57,Dev_58,Dev_59,Dev_60,Dev_61,Dev_62,Dev_63,Dev_64
2012 Q3,95614.0,156972.0,203671.0,235472.0,259676.0,276590.0,287492.0,295550.0,301179.0,305402.0,308334.0,310448.0,311896.0,312877.0,313579.0,314049.0,314373.0,314603.0,314759.0,314882.0,314960.0,315022.0,315064.0,315094.0,315114.0,315128.0,315138.0,315146.0,315151.0,315154.0,315157.0,315159.0,315160.0,315161.0,315161.0,315162.0,315162.0,315162.0,315162.0,315163.0,315163.0,315163.0,315163.0,315163.0,315163.0,315163.0,315163.0,315163.0,315163.0,315163.0,315163.0,315163.0,315163.0,315163.0,315163.0,,,,,,,,,,
2012 Q4,109980.0,189944.0,241499.0,280187.0,307851.0,325797.0,339194.0,348515.0,354702.0,359364.0,362926.0,365369.0,367056.0,368135.0,368909.0,369443.0,369838.0,370124.0,370341.0,370474.0,370575.0,370646.0,370694.0,370729.0,370753.0,370770.0,370782.0,370791.0,370797.0,370801.0,370804.0,370806.0,370807.0,370808.0,370809.0,370810.0,370810.0,370810.0,370810.0,370811.0,370811.0,370811.0,370811.0,370811.0,370811.0,370811.0,370811.0,370811.0,370811.0,370811.0,370811.0,370811.0,370811.0,370811.0,,,,,,,,,,,
2013 Q1,108312.0,181347.0,235095.0,276390.0,304919.0,322985.0,335917.0,345485.0,352264.0,356976.0,360088.0,362306.0,364010.0,365096.0,365962.0,366500.0,366935.0,367219.0,367433.0,367565.0,367663.0,367738.0,367785.0,367821.0,367845.0,367861.0,367873.0,367882.0,367889.0,367893.0,367896.0,367898.0,367900.0,367901.0,367902.0,367902.0,367903.0,367903.0,367903.0,367903.0,367903.0,367903.0,367904.0,367904.0,367904.0,367904.0,367904.0,367904.0,367904.0,367904.0,367904.0,367904.0,367904.0,,,,,,,,,,,,
2013 Q2,94385.0,161458.0,208273.0,240190.0,263128.0,280830.0,291722.0,299678.0,305810.0,310259.0,312958.0,315061.0,316486.0,317497.0,318186.0,318721.0,319088.0,319325.0,319509.0,319639.0,319730.0,319793.0,319835.0,319866.0,319889.0,319904.0,319916.0,319923.0,319928.0,319932.0,319934.0,319936.0,319937.0,319938.0,319939.0,319940.0,319940.0,319940.0,319940.0,319940.0,319940.0,319941.0,319941.0,319941.0,319941.0,319941.0,319941.0,319941.0,319941.0,319941.0,319941.0,319941.0,,,,,,,,,,,,,
2013 Q3,102542.0,168464.0,218692.0,255765.0,281347.0,298237.0,311443.0,320088.0,325822.0,329896.0,332801.0,334901.0,336328.0,337449.0,338216.0,338784.0,339149.0,339412.0,339590.0,339730.0,339819.0,339885.0,339932.0,339964.0,339987.0,340004.0,340014.0,340021.0,340027.0,340031.0,340034.0,340036.0,340038.0,340038.0,340039.0,340040.0,340040.0,340040.0,340040.0,340041.0,340041.0,340041.0,340041.0,340041.0,340041.0,340041.0,340041.0,340041.0,340041.0,340041.0,340041.0,,,,,,,,,,,,,,
2013 Q4,104802.0,184861.0,242952.0,282380.0,308666.0,326681.0,339733.0,349548.0,356220.0,360827.0,364144.0,366569.0,368273.0,369434.0,370208.0,370778.0,371203.0,371470.0,371666.0,371807.0,371909.0,371976.0,372028.0,372061.0,372085.0,372103.0,372115.0,372123.0,372129.0,372133.0,372136.0,372138.0,372140.0,372141.0,372142.0,372142.0,372142.0,372143.0,372143.0,372143.0,372143.0,372143.0,372143.0,372143.0,372143.0,372143.0,372143.0,372143.0,372143.0,372143.0,,,,,,,,,,,,,,,
2014 Q1,111895.0,192523.0,243161.0,279972.0,305648.0,325844.0,338260.0,347871.0,354313.0,359356.0,362649.0,365071.0,366706.0,367891.0,368691.0,369261.0,369647.0,369913.0,370111.0,370248.0,370351.0,370421.0,370469.0,370502.0,370528.0,370546.0,370557.0,370566.0,370571.0,370576.0,370578.0,370580.0,370582.0,370583.0,370584.0,370584.0,370585.0,370585.0,370585.0,370585.0,370585.0,370585.0,370585.0,370585.0,370585.0,370585.0,370585.0,370585.0,370585.0,,,,,,,,,,,,,,,,
2014 Q2,98228.0,173501.0,225113.0,260042.0,282668.0,300786.0,313154.0,321496.0,327242.0,331253.0,334412.0,336604.0,338043.0,339022.0,339769.0,340315.0,340686.0,340952.0,341123.0,341247.0,341341.0,341401.0,341449.0,341480.0,341500.0,341516.0,341527.0,341535.0,341540.0,341544.0,341547.0,341549.0,341550.0,341551.0,341552.0,341552.0,341553.0,341553.0,341553.0,341553.0,341553.0,341553.0,341553.0,341553.0,341553.0,341553.0,341553.0,341553.0,,,,,,,,,,,,,,,,,
2014 Q3,112118.0,185786.0,237071.0,276523.0,303528.0,321302.0,335076.0,344454.0,350982.0,355321.0,358410.0,360536.0,362019.0,363117.0,363843.0,364424.0,364805.0,365101.0,365298.0,365442.0,365540.0,365604.0,365648.0,365684.0,365709.0,365724.0,365736.0,365745.0,365750.0,365754.0,365757.0,365759.0,365760.0,365761.0,365762.0,365762.0,365763.0,365763.0,365763.0,365763.0,365763.0,365763.0,365763.0,365763.0,365763.0,365764.0,365764.0,,,,,,,,,,,,,,,,,,
2014 Q4,99866.0,171676.0,227422.0,263171.0,288552.0,306811.0,319261.0,328811.0,335296.0,339960.0,343065.0,345405.0,347104.0,348257.0,349040.0,349559.0,349935.0,350217.0,350398.0,350539.0,350635.0,350703.0,350754.0,350790.0,350813.0,350828.0,350840.0,350848.0,350853.0,350857.0,350860.0,350862.0,350864.0,350865.0,350866.0,350866.0,350866.0,350867.0,350867.0,350867.0,350867.0,350867.0,350867.0,350867.0,350867.0,350867.0,,,,,,,,,,,,,,,,,,,
2015 Q1,116140.0,203321.0,258962.0,299926.0,328757.0,348169.0,363452.0,374147.0,381418.0,386655.0,390370.0,392740.0,394524.0,395662.0,396543.0,397186.0,397626.0,397929.0,398157.0,398308.0,398407.0,398479.0,398530.0,398566.0,398593.0,398612.0,398624.0,398634.0,398640.0,398644.0,398648.0,398650.0,398651.0,398652.0,398653.0,398654.0,398654.0,398655.0,398655.0,398655.0,398655.0,398655.0,398655.0,398655.0,398655.0,,,,,,,,,,,,,,,,,,,,
2015 Q2,118811.0,205279.0,259390.0,299766.0,327584.0,346316.0,360363.0,370244.0,377568.0,382223.0,385720.0,388101.0,389962.0,391248.0,392107.0,392711.0,393137.0,393456.0,393678.0,393834.0,393933.0,394005.0,394055.0,394093.0,394120.0,394138.0,394150.0,394160.0,394167.0,394172.0,394175.0,394177.0,394178.0,394180.0,394180.0,394181.0,394181.0,394182.0,394182.0,394182.0,394182.0,394182.0,394182.0,394182.0,,,,,,,,,,,,,,,,,,,,,
2015 Q3,102812.0,169597.0,216370.0,249924.0,273957.0,290332.0,302774.0,310903.0,316982.0,321077.0,324240.0,326267.0,327670.0,328661.0,329450.0,329930.0,330298.0,330547.0,330726.0,330855.0,330940.0,331003.0,331050.0,331083.0,331106.0,331122.0,331133.0,331142.0,331147.0,331151.0,331154.0,331156.0,331157.0,331158.0,331159.0,331160.0,331160.0,331160.0,331160.0,331160.0,331160.0,331161.0,331161.0,,,,,,,,,,,,,,,,,,,,,,
2015 Q4,117424.0,203470.0,263845.0,306359.0,333720.0,352925.0,366988.0,377237.0,383615.0,388237.0,391762.0,394297.0,396019.0,397199.0,398071.0,398680.0,399116.0,399404.0,399612.0,399758.0,399865.0,399936.0,399988.0,400025.0,400049.0,400066.0,400079.0,400088.0,400095.0,400099.0,400102.0,400104.0,400106.0,400107.0,400107.0,400108.0,400108.0,400109.0,400109.0,400109.0,400109.0,400109.0,,,,,,,,,,,,,,,,,,,,,,,
2016 Q1,100523.0,177224.0,228258.0,263504.0,288877.0,306506.0,318758.0,327696.0,333574.0,338030.0,341126.0,343362.0,344795.0,345898.0,346626.0,347147.0,347553.0,347824.0,348001.0,348126.0,348217.0,348279.0,348329.0,348360.0,348382.0,348398.0,348410.0,348417.0,348424.0,348428.0,348430.0,348432.0,348434.0,348435.0,348435.0,348436.0,348436.0,348436.0,348437.0,348437.0,348437.0,,,,,,,,,,,,,,,,,,,,,,,,
2016 Q2,128983.0,216259.0,275377.0,316944.0,348025.0,369009.0,383285.0,394489.0,401795.0,406814.0,410647.0,413085.0,414986.0,416349.0,417273.0,417860.0,418314.0,418623.0,418838.0,418996.0,419101.0,419183.0,419236.0,419276.0,419304.0,419324.0,419338.0,419348.0,419354.0,419359.0,419363.0,419365.0,419367.0,419368.0,419369.0,419369.0,419370.0,419370.0,419370.0,419370.0,,,,,,,,,,,,,,,,,,,,,,,,,
2016 Q3,116884.0,199814.0,253548.0,294359.0,322533.0,341170.0,355305.0,366126.0,373254.0,378355.0,381654.0,384292.0,385932.0,387077.0,387989.0,388561.0,388964.0,389247.0,389469.0,389618.0,389722.0,389797.0,389846.0,389882.0,389906.0,389925.0,389937.0,389947.0,389953.0,389958.0,389961.0,389963.0,389965.0,389966.0,389967.0,389967.0,389968.0,389968.0,389968.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2016 Q4,119750.0,202439.0,256675.0,296728.0,324583.0,342796.0,357452.0,366357.0,373435.0,378256.0,381590.0,383894.0,385571.0,386767.0,387561.0,388154.0,388587.0,388879.0,389073.0,389222.0,389316.0,389387.0,389434.0,389471.0,389496.0,389515.0,389527.0,389535.0,389542.0,389546.0,389549.0,389551.0,389553.0,389554.0,389555.0,389555.0,389556.0,389556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017 Q1,103766.0,180255.0,233620.0,270746.0,295716.0,315068.0,328122.0,337183.0,343564.0,347899.0,351152.0,353436.0,355071.0,356182.0,356946.0,357544.0,357945.0,358213.0,358395.0,358543.0,358639.0,358702.0,358752.0,358785.0,358807.0,358824.0,358835.0,358844.0,358850.0,358854.0,358857.0,358860.0,358861.0,358862.0,358863.0,358863.0,358864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017 Q2,115648.0,195238.0,249381.0,289762.0,317166.0,335239.0,348376.0,357306.0,364425.0,369345.0,372720.0,375137.0,376690.0,377794.0,378558.0,379126.0,379520.0,379789.0,379998.0,380148.0,380252.0,380321.0,380372.0,380408.0,380434.0,380453.0,380464.0,380473.0,380480.0,380484.0,380487.0,380490.0,380491.0,380492.0,380493.0,380494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017 Q3,119119.0,199338.0,252451.0,290870.0,320093.0,338132.0,351326.0,360534.0,367021.0,371645.0,374840.0,377186.0,378978.0,380113.0,380977.0,381551.0,381935.0,382232.0,382421.0,382572.0,382669.0,382735.0,382782.0,382815.0,382838.0,382857.0,382870.0,382878.0,382885.0,382889.0,382892.0,382894.0,382896.0,382897.0,382897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017 Q4,115204.0,193774.0,250256.0,290516.0,320138.0,342035.0,357449.0,366909.0,373759.0,378648.0,382183.0,384540.0,386273.0,387531.0,388349.0,388969.0,389402.0,389713.0,389935.0,390087.0,390193.0,390271.0,390328.0,390368.0,390393.0,390410.0,390423.0,390432.0,390439.0,390443.0,390447.0,390449.0,390451.0,390452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018 Q1,113929.0,194083.0,245971.0,287038.0,314993.0,335134.0,347808.0,357199.0,363785.0,368623.0,371790.0,373994.0,375635.0,376758.0,377548.0,378091.0,378494.0,378770.0,378973.0,379119.0,379214.0,379283.0,379330.0,379368.0,379392.0,379410.0,379423.0,379431.0,379437.0,379442.0,379444.0,379447.0,379448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018 Q2,114375.0,199247.0,259157.0,303222.0,331856.0,352413.0,366483.0,377078.0,384786.0,390097.0,393890.0,396352.0,398091.0,399299.0,400162.0,400784.0,401240.0,401546.0,401764.0,401929.0,402034.0,402110.0,402162.0,402197.0,402224.0,402242.0,402256.0,402265.0,402272.0,402277.0,402280.0,402283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018 Q3,111688.0,196012.0,253014.0,293074.0,322460.0,342425.0,355556.0,364887.0,371636.0,376261.0,379929.0,382353.0,383983.0,385195.0,385990.0,386622.0,387029.0,387314.0,387521.0,387667.0,387773.0,387845.0,387895.0,387934.0,387960.0,387979.0,387992.0,388001.0,388008.0,388012.0,388015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018 Q4,103894.0,185219.0,241261.0,280329.0,307359.0,328059.0,341005.0,350556.0,356993.0,361784.0,365036.0,367385.0,369087.0,370203.0,371004.0,371567.0,371952.0,372251.0,372442.0,372588.0,372684.0,372749.0,372800.0,372837.0,372860.0,372877.0,372889.0,372898.0,372905.0,372909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019 Q1,103347.0,176439.0,235814.0,274452.0,300994.0,320528.0,334118.0,342963.0,350058.0,354756.0,357948.0,360341.0,361959.0,363164.0,363940.0,364484.0,364912.0,365198.0,365408.0,365561.0,365659.0,365731.0,365784.0,365821.0,365844.0,365862.0,365873.0,365882.0,365888.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019 Q2,120259.0,200707.0,260708.0,298995.0,327298.0,347674.0,362528.0,372015.0,379033.0,384415.0,387796.0,390296.0,392145.0,393370.0,394277.0,394884.0,395329.0,395649.0,395857.0,396014.0,396130.0,396204.0,396254.0,396295.0,396322.0,396340.0,396354.0,396363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019 Q3,129951.0,215010.0,274477.0,319000.0,349888.0,371123.0,385417.0,396087.0,404030.0,409192.0,413164.0,415942.0,417971.0,419277.0,420141.0,420850.0,421324.0,421660.0,421876.0,422051.0,422172.0,422259.0,422314.0,422351.0,422378.0,422397.0,422410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019 Q4,116907.0,200513.0,264341.0,306326.0,335922.0,359539.0,374583.0,386161.0,393708.0,399242.0,403262.0,405857.0,407645.0,409002.0,409890.0,410560.0,411023.0,411376.0,411594.0,411751.0,411861.0,411938.0,411994.0,412033.0,412061.0,412079.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020 Q1,134450.0,230264.0,294245.0,338498.0,370348.0,392224.0,407514.0,418557.0,426270.0,431545.0,435461.0,438379.0,440442.0,441901.0,442905.0,443617.0,444117.0,444472.0,444720.0,444881.0,445003.0,445090.0,445146.0,445190.0,445220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020 Q2,127117.0,212241.0,280124.0,325411.0,355513.0,377423.0,393634.0,405458.0,413080.0,418638.0,422561.0,425256.0,427315.0,428682.0,429600.0,430261.0,430772.0,431106.0,431362.0,431539.0,431656.0,431739.0,431795.0,431837.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020 Q3,109997.0,194733.0,247603.0,287657.0,317244.0,337881.0,352231.0,362564.0,369042.0,373582.0,377228.0,379807.0,381619.0,382755.0,383625.0,384244.0,384691.0,384973.0,385197.0,385351.0,385456.0,385526.0,385581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020 Q4,127400.0,222879.0,284947.0,327187.0,360484.0,384927.0,400235.0,412050.0,420383.0,425624.0,429572.0,432300.0,434336.0,435764.0,436667.0,437304.0,437788.0,438111.0,438358.0,438518.0,438641.0,438728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021 Q1,130297.0,221578.0,284510.0,330235.0,364365.0,387855.0,402479.0,414207.0,422136.0,427260.0,431272.0,434117.0,436098.0,437389.0,438368.0,439023.0,439523.0,439835.0,440085.0,440255.0,440364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021 Q2,123378.0,211477.0,281392.0,326284.0,356937.0,379126.0,396096.0,407484.0,415298.0,421275.0,424991.0,427729.0,429735.0,431173.0,432176.0,432820.0,433324.0,433661.0,433887.0,434060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021 Q3,109336.0,193413.0,248911.0,288661.0,319457.0,340388.0,354933.0,365442.0,372327.0,377643.0,381242.0,383733.0,385556.0,386770.0,387584.0,388206.0,388659.0,388937.0,389134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021 Q4,127517.0,216034.0,271572.0,310856.0,338308.0,360130.0,373984.0,383396.0,390632.0,395379.0,398917.0,401326.0,402998.0,404327.0,405161.0,405819.0,406242.0,406529.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022 Q1,117769.0,203758.0,261753.0,304093.0,331872.0,350702.0,365908.0,375930.0,383009.0,388222.0,391975.0,394471.0,396136.0,397408.0,398317.0,398910.0,399307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022 Q2,116345.0,206835.0,265893.0,307068.0,335954.0,357879.0,372635.0,383853.0,391128.0,396398.0,400399.0,402970.0,404874.0,406151.0,407063.0,407706.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022 Q3,140481.0,245572.0,318688.0,369375.0,402365.0,425250.0,441668.0,453938.0,462142.0,468128.0,472655.0,475621.0,477633.0,479061.0,480071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022 Q4,131475.0,223354.0,292128.0,335108.0,369362.0,391080.0,406357.0,418572.0,427013.0,432531.0,436606.0,439296.0,441131.0,442599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023 Q1,118944.0,196886.0,253563.0,292493.0,321485.0,342485.0,356753.0,367789.0,374639.0,379886.0,383329.0,385738.0,387588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023 Q2,148501.0,250703.0,322887.0,370007.0,402540.0,428348.0,444890.0,457050.0,465441.0,471134.0,475659.0,478550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023 Q3,140022.0,239834.0,307326.0,354949.0,389213.0,414227.0,430087.0,442531.0,451065.0,456700.0,460779.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023 Q4,131229.0,223003.0,287766.0,333378.0,369125.0,394395.0,410001.0,422378.0,430999.0,437178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024 Q1,130895.0,226723.0,294027.0,336676.0,369042.0,391759.0,408174.0,419222.0,427240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024 Q2,137421.0,242964.0,312726.0,365003.0,402167.0,426338.0,443489.0,455541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024 Q3,143982.0,237589.0,307024.0,358599.0,394818.0,418450.0,437146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024 Q4,136608.0,227390.0,295916.0,343935.0,378106.0,400865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 Q1,136353.0,240611.0,317727.0,366009.0,400506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 Q2,134140.0,221044.0,283652.0,329896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 Q3,138338.0,233988.0,296378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 Q4,156641.0,256589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
